"province_code","candidate_name_eng","candidate_gender","incumbent","final_votes","prelim_votes","prelim_winner","final_winner"
"31","Abdul Ghafoor Rezwani","Male","No",359,358,"No","No"
"31","Maulawi Noor Mohammad","Male","No",175,175,"No","No"
"31","Nadir Ahsani","Male","No",50,159,"No","No"
"32","Colonel Abdul Rahman Shahidani","Male","No",11993,11993,"Yes","Yes"
"32","Hajji Fakuri Behishti","Male","Yes",11824,11824,"Yes","Yes"
"32","Ustad Muhammad Akbari","Male","Yes",10857,10857,"Yes","Yes"
"32"," Nadir Fahimi","Male","No",8919,8919,"No","No"
"32","Muhammad Rahim Ali Yar Zada","Male","No",8623,8623,"No","No"
"32"," Muhammad Hadi Khan","Male","No",8604,8604,"No","No"
"32","Hajji Abdul Kabir","Male","No",7255,7255,"No","No"
"32","Muhammad Sarwar Jawadi","Male","Yes",6882,6882,"No","No"
"32","Safoora Yalkhani","Female","Yes",5603,5603,"Yes","Yes"
"32"," Fatima Kazemyan","Female","No",4631,4631,"No","No"
"32"," Said Yusuf Mubariz","Male","No",3533,3533,"No","No"
"32","Ali Muhammadi","Male","No",3510,3510,"No","No"
"32"," General Muhammad Ewaz Esar","Male","No",2912,2912,"No","No"
"32"," Muhammad Jawad Asghari","Male","No",2818,2818,"No","No"
"32","Sayed Muhammad Amin Arif","Male","No",2795,2795,"No","No"
"32","Jafar Rasoli","Male","No",2271,2271,"No","No"
"32","Zarkai Kazemi","Female","No",2117,2117,"No","No"
"32"," Hajji Ali Dad Elhami","Male","No",1553,1553,"No","No"
"32","Rezaee Hussaini","Female","No",1544,1544,"No","No"
"32"," Mustufi Zulmai","Male","No",1305,1305,"No","No"
"32","Hussain Madani","Male","No",1159,1159,"No","No"
"32"," Latifa Nasiri","Female","No",1082,1082,"No","No"
"32","Khanum Rezayee","Female","No",1026,1026,"No","No"
"32"," Ahmad Omid","Male","No",938,938,"No","No"
"32"," Shaikh Hassan Jan Ahmadi","Male","No",866,866,"No","No"
"32","Asadullah Mukhlis","Male","No",852,852,"No","No"
"32","Ustad Noor Shah Shahkar","Male","No",812,812,"No","No"
"32","Muhammad Tahir Muhammadi","Male","No",758,758,"No","No"
"32","Sher Muhammad Mauj","Male","No",722,722,"No","No"
"32","Muhammad Dawoud  Shuja Zada Master‐e‐ Ulom","Male","No",618,618,"No","No"
"32"," Ghulam Ali Azad","Male","No",525,525,"No","No"
"32","Abdul Munem Najafi Mujahid Zada","Male","No",512,512,"No","No"
"32"," Muhammad Kazem Hassani Bamiak","Male","No",460,460,"No","No"
"32","Sultan Aziz Qurbani","Male","No",459,459,"No","No"
"32","Abdul Hamid Habibi","Male","No",309,309,"No","No"
"32","Bismillah Amiri","Male","No",262,262,"No","No"
"32"," Maulawi Kamal-u-din Hamid","Male","No",257,257,"No","No"
"32","Zabihullah","Male","No",114,114,"No","No"
"32","Hajji Shaikh  Muhammad Baqir Natiqi","Male","No",111,111,"No","No"
"32","Khuda Dad Bayani","Male","No",103,103,"No","No"
"32"," Muhammad Reza Danish","Male","No",102,102,"No","No"
"32","Dr. Muhammad Akaram","Male","No",96,96,"No","No"
"32","Sayed Zareef Rahmani","Male","No",54,54,"No","No"
"33","Dr. Zaheer Sadat","Male","No",5293,5293,"Yes","Yes"
"33","Qazi Rahila Salim","Female","Yes",4545,4545,"Yes","Yes"
"33","Muhammad Wasil","Male","No",3000,3000,"No","No"
"33","Mirza Abdul Ghafoor Yaqubi","Male","No",2407,2407,"No","No"
"33","Hajji Abdul Basir","Male","No",1648,1648,"No","No"
"33","Ustad Aziz Ahmad Hanif","Male","No",1590,1590,"No","No"
"33","Alhaj Maulawi Enayatullah Sharifi","Male","No",1092,1092,"No","No"
"33","Abdul Hafiz Fakhri ","Male","No",565,565,"No","No"
"33","Ustad Ghulam Ali Amin","Male","No",414,414,"No","No"
"33","Ghulam Rasul Faraien","Male","No",408,408,"No","No"
"33","Ainullah Jalilli","Male","No",378,378,"No","No"
"33","Fatima Yasar","Female","No",346,346,"No","No"
"34","Muhammad Noor Akbari","Male","Yes",15780,15780,"Yes","Yes"
"34","Asadullah Saadati","Male","No",12742,12742,"Yes","Yes"
"34","Sadiqi Zada Neli","Male","Yes",10592,10590,"Yes","Yes"
"34","Sayed Muhammad Dawoud Nasiri Ex Sanator","Male","No",9108,9108,"No","No"
"34","Muhammad Zaman Atrafi","Male","No",8868,8868,"No","No"
"34"," Sherin Muhseni","Female","Yes",8581,8581,"Yes","Yes"
"34","Sayed Muhammad Jawad Musawi","Male","No",7787,7787,"No","No"
"34","Amir Taj Seerat","Female","No",7753,7753,"No","No"
"34","Dur Muhammad Ibrahimi","Male","No",7055,7055,"No","No"
"34","Kubra Maruji","Female","No",6926,6926,"No","No"
"34","Dr. Muhammad Ali Satigh","Male","Yes",6109,6109,"No","No"
"34","Dr. Muhammad Asif","Male","No",5144,5144,"No","No"
"34","Hussain Ansari","Male","No",5080,5080,"No","No"
"34"," Fatima Hashimi","Female","No",4678,4678,"No","No"
"34"," Dr. Zakir Hussain Amiri","Male","No",4536,4536,"No","No"
"34","Tayeba Yusufi","Female","No",4526,4526,"No","No"
"34"," Eng. Noor Muhammad Sidaqat","Male","No",4130,4130,"No","No"
"34","Sayed Tahir Etimadi Biri","Male","No",3282,3282,"No","No"
"34","Dr. Din Muhammad Ferotan","Male","No",2889,2889,"No","No"
"34","Muhammad Hussain Danish Lazir","Male","No",2686,2686,"No","No"
"34","Raihana Mahdi Zada","Female","No",2204,2204,"No","No"
"34","Hajji Muhammad Baqir Sharifi","Male","No",1721,1721,"No","No"
"34","Sayed Abdul Hakim Natiqi","Male","No",1498,1498,"No","No"
"34","Pilot Shir Muhammad","Male","No",1420,1420,"No","No"
"34","Eng. Sayed Malik Shah","Male","No",1406,1406,"No","No"
"34","Ustad Sayed Hamid Sajadi","Male","No",870,870,"No","No"
"34","Dr. Abdul Kareem Roshan","Male","No",844,844,"No","No"
"34"," Ghulam Yahya Akhlaqi","Male","No",679,679,"No","No"
"34","Din Muhammad Hakimi","Male","No",639,639,"No","No"
"34","Muhammad Ibrhim Fidayi Shikhali","Male","No",580,580,"No","No"
"34","Zamin Poya","Male","No",0,143,"No","No"
